basin,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
10002,0.9068602323532104,0.9294719696044922,-0.06623636931180954,-7.085344195365906,5.087602823427414,-2.7839782376695483,0.893554945398545,0.9342333674430847,0.4166666666666667,20.570258299509682,0.9549323106897996
10003,0.9210374280810356,0.9911444783210754,-0.06781882792711258,0.19527305848896503,2.8727504097195196,-0.17468189637250162,0.9328080935664548,0.9449362754821777,0.2,16.388486862182617,0.9625257652754087
1001,0.860798716545105,1.0703115463256836,0.06453106552362442,10.372569411993027,-9.105493456974168,34.33202812672484,0.8793909098067685,1.076872706413269,0.3333333333333333,26.029844637270326,0.9392264358521761
101002,0.7623875588178635,0.7695709466934204,-0.23195205628871918,-22.907540202140808,-4.313682260816799,55.811923774734254,0.6470267267383298,0.7464646697044373,0.3,38.90552520751953,0.9150740362361955
101005,0.8465322852134705,0.8722943067550659,-0.030973168089985847,-12.518319487571716,5.344391712162378,25.508674912005496,0.8446929466126933,0.9585675597190857,0.21739130434782608,25.472303058790125,0.9219302258422187
102001,0.8194703310728073,0.8609406352043152,0.014350416138768196,-15.738998353481293,-3.647322430351388,-389.2566425246895,0.8307658511785301,1.0236958265304565,0.23809523809523808,35.19703547159831,0.906505625864512
106001,0.8160349279642105,0.8542130589485168,-0.11570387333631516,-12.867139279842377,-0.7004973651686052,50.50040321656334,0.7932681627825471,0.8823364973068237,0.48,34.58146286010742,0.9125956495812266
11001,0.945140078663826,0.9611808657646179,-0.015871848911046982,-2.7195241302251816,3.841672786614109,0.525428231477782,0.9502769987831962,0.9857721924781799,0.2692307692307692,13.800809933589056,0.9723771623408509
11003,0.8802516534924507,0.9254012107849121,-0.004690523725003004,-5.94334676861763,-6.532297321722266,-12.596591684789749,0.903113448053781,0.9958353042602539,0.38461538461538464,28.767358339749848,0.9383179126077464
11004,0.8141392320394516,1.230035424232483,0.07487720996141434,20.71586400270462,14.778837469175773,-34.982100221623405,0.7571068597894904,1.0583223104476929,0.5384615384615384,16.58992950732891,0.9482381485691751
12001,0.8506082445383072,0.8962434530258179,-0.04048652946949005,-13.003169000148773,4.314520328882012,3.625430501712275,0.8657530219348499,0.962365448474884,0.5217391304347826,27.0691208217455,0.9235770282498605
12002,0.879083164036274,0.9019345045089722,-0.008206591941416264,-12.16936931014061,-1.939454697399623,7.345769364064858,0.8838732059512158,0.991862416267395,0.44,24.550859451293945,0.9383366346917167
12005,0.8322496116161346,0.9112949967384338,-0.037405699491500854,-9.57653596997261,2.6984720212993665,13.822330957848205,0.8690910426203763,0.9586784243583679,0.20833333333333334,27.191996574401855,0.9130453859471589
12006,0.8115134239196777,0.839324414730072,-0.03336021676659584,-17.101065814495087,-9.836141073372787,-6.948450440070669,0.8097486861114751,0.9665883183479309,0.25,28.830230236053467,0.9037577106275162
12007,0.8058028817176819,0.8531875014305115,-0.005901327822357416,-15.356321632862091,-7.0059991511905135,20.256313126022864,0.8216141993559435,0.9940632581710815,0.4444444444444444,33.02404968826859,0.8988449742639458
12008,0.871881514787674,0.932029664516449,-0.0070566595532000065,-8.38674008846283,2.7485629349442586,5.103477156290083,0.9045007277606737,0.9893091320991516,0.125,26.1286993821462,0.9337742509591541
12009,0.862257570028305,0.9483091235160828,0.05866469442844391,-5.261645466089249,-1.373020896854492,-42.4485600976589,0.8709954926222067,1.0956743955612183,0.23076923076923078,24.37892510340764,0.9305980818268897
13001,0.8957749977707863,0.9655807018280029,-0.01688874140381813,-3.5763822495937347,6.288679899773592,-117.35542003577768,0.9332295651489491,0.978966474533081,0.391304347826087,26.838263221409008,0.9467910375032733
13004,0.8496742099523544,0.8857530355453491,-0.06676322966814041,-14.258083701133728,4.195774417618194,-4.110672311376132,0.8464540640320113,0.9299789071083069,0.20833333333333334,32.82500902811687,0.925026457230325
13005,0.9102721810340881,0.912081778049469,-0.01140583399683237,-11.383439600467682,1.8516985916372533,17.492983227851916,0.9000751064284169,0.9844702482223511,0.2857142857142857,22.471673148018972,0.9551201892375427
13007,0.8813484981656075,0.9205474257469177,-0.02333529107272625,-11.112568527460098,4.918604176330511,-18.431662394056517,0.8959002804401567,0.9710703492164612,0.25,23.831804593404136,0.9392783781298707
13008,0.897967979311943,0.9728801250457764,-0.011099225841462612,-3.0615372583270073,-2.7538377940656877,0.23243402454215206,0.9402857843876782,0.9887470006942749,0.30434782608695654,22.289908450582754,0.9480031737960144
14001,0.9171100333333015,1.0097686052322388,-0.03339311480522156,-0.7725652307271957,7.656322220876224,-3.177540363147008,0.9471110244339139,0.9673495888710022,0.2857142857142857,17.23853065854027,0.9595553620197418
14002,0.8984059542417526,1.045798659324646,0.035957302898168564,3.4178756177425385,6.147536704689291,-1.2500292312442394,0.9236548444129355,1.039072036743164,0.21739130434782608,22.532838323841926,0.953048519401206
14005,0.891743578016758,0.9684277772903442,-0.0025805674958974123,-3.1620435416698456,3.4545550850260396,-0.8093834725815338,0.9361747365510571,0.9967608451843262,0.3333333333333333,20.7643191019694,0.9446252143699051
