basin,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
01013500,0.889465220272541,0.9845423698425293,-0.021786237135529518,-5.2952781319618225,9.065942124496393,28.574558441286918,0.9366905361001726,0.9743376970291138,1.2941176470588236,18.537274528952207,0.9442272817998904
01022500,0.8713212460279465,0.932686448097229,-0.033705227077007294,-4.461712762713432,-2.273034937392453,9.65094135963464,0.8969059947110966,0.9581843614578247,0.36363636363636365,26.31175301291726,0.9340552350064726
01030500,0.88553486764431,0.9425772428512573,0.020176470279693604,2.371339313685894,-17.091302840231002,42.19290604368783,0.9139372797565015,1.0256391763687134,1.0476190476190477,19.507978076026554,0.9412458391917541
01031500,0.8842404261231422,0.8970551490783691,0.03976183384656906,-10.54600104689598,-14.156498431271805,25.235784133056022,0.8649455145374076,1.06564199924469,0.045454545454545456,20.232787999239836,0.9422661308463665
01047000,0.8319979012012482,0.8489875197410583,0.006684211548417807,-16.22592806816101,-4.983862950422151,4.827431047856623,0.8261632367405751,1.010326623916626,0.045454545454545456,27.78148651123047,0.9145142590542689
01052500,0.8261979222297668,0.856438934803009,-0.00010688828479032964,-16.273969411849976,-5.5416760093225905,-5.559971627384277,0.8308594195272501,0.999829888343811,0.30434782608695654,33.7424547775932,0.910564394203491
01054200,0.661761999130249,0.7313488721847534,0.010896864347159863,-32.389429211616516,-11.416260640770385,11.133824332188594,0.6750460118315402,1.0190688371658325,0.34782608695652173,46.303616399350375,0.8181812842435453
01055000,0.7583580911159515,0.8116852641105652,0.029269706457853317,-22.88445234298706,-9.813533323256033,31.761358516671866,0.7679992679760361,1.0486301183700562,0.08695652173913043,37.660706561544664,0.8735207072526817
01057000,0.7945179045200348,0.9504091143608093,0.07292865961790085,-2.9862696304917336,-12.564231860414743,52.14471986145875,0.8407758720310243,1.1098861694335938,0.3333333333333333,31.78644407363165,0.8959899199297828
01073000,0.899686835706234,0.959204375743866,0.07012713700532913,-1.712857186794281,-22.339904897052975,52.96446312637008,0.8560034360453954,1.1291648149490356,0.05263157894736842,18.467914430718675,0.9511412438608368
01078000,0.8549391627311707,1.0239511728286743,0.1203228309750557,3.028763458132744,-5.347280011947005,27.802257856787577,0.8126555507880014,1.1746253967285156,0.2857142857142857,27.34180177961077,0.9365157122739287
01118300,0.8553258329629898,0.8822972774505615,-0.04199190065264702,-9.179351478815079,-20.687093717167027,62.19292295026627,0.8485210217330856,0.9388203620910645,0.15789473684210525,24.013012333920127,0.926863129226294
01121000,0.7931371480226517,0.7960739731788635,-0.011585204862058163,-20.765911042690277,-9.868333201681585,71.27579034870368,0.7704858706221458,0.9817684292793274,0.2,34.20419692993164,0.896276709471418
01123000,0.8317893296480179,0.9764650464057922,0.048539116978645325,-3.2740656286478043,-0.40593925742083375,-7.753644764802536,0.8862191291535988,1.0723038911819458,0.0,27.757554305227178,0.9153575765361527
01134500,0.8091504275798798,0.8769534230232239,-0.006193242035806179,-13.311134278774261,-6.512855738879457,36.53043815317454,0.8411212242858865,0.9916306734085083,0.20833333333333334,31.03024164835612,0.899840329278103
01137500,0.7843202203512192,0.9025426506996155,-0.04003419354557991,-12.375394254922867,3.531915605376277,-41.73095519050642,0.842166862544656,0.9493189454078674,0.125,34.66901779174805,0.8866651198801991
01139000,0.8493928015232086,0.9629504084587097,0.0075702848844230175,-6.129645928740501,0.16486200097825707,14.251962496365497,0.9137261823180952,1.0084079504013062,0.09523809523809523,25.95584960210891,0.9225415869380009
01139800,0.6820968687534332,1.0762197971343994,0.13003604114055634,7.665707916021347,-6.046320629700083,34.56920796118633,0.7941124660198718,1.1333154439926147,0.64,48.27370834350586,0.8628606126371369
01142500,0.8084682673215866,0.9433172941207886,0.003350751707330346,-8.27653557062149,2.150005790855401,39.632006894753935,0.8851505578945603,1.0038933753967285,0.4230769230769231,36.311237628643326,0.9001886437615353
01144000,0.8333637416362762,0.9958788156509399,0.0405006930232048,-1.9667629152536392,2.703714964696077,6.21716476455826,0.904368357782338,1.04761803150177,0.125,29.938117663065594,0.9171691488109388
01162500,0.8169888705015182,0.8966822624206543,-0.021815858781337738,-8.461642265319824,-23.65813011659168,47.96096442955843,0.8562818681542435,0.9717743396759033,0.5714285714285714,27.251988365536643,0.9041685927162266
01169000,0.6808513402938843,0.7505883574485779,-0.043717142194509506,-25.733503699302673,5.681827776239258,12.580278830847158,0.6908714457348295,0.9329738616943359,0.2727272727272727,50.19102963534269,0.8301124124436806
01170100,0.714297890663147,0.8323267698287964,-0.024142825976014137,-18.429644405841827,1.2288927842446626,16.768719386463253,0.7699000828604574,0.9684473872184753,0.45454545454545453,43.75731728293679,0.8456105820393182
01181000,0.7278673946857452,0.68290776014328,-0.03236665949225426,-30.118966102600098,-2.2037916625808176,18.536449364582246,0.6547008667776724,0.9443793892860413,0.6190476190476191,45.69456917898996,0.8751386749607974
01187300,0.7347346842288971,0.721531867980957,0.04079706221818924,-31.526973843574524,-17.153363260639686,51.51686908187359,0.6841635341853136,1.074731707572937,0.55,42.557125091552734,0.8710684504422233
01333000,0.6899727582931519,0.7828139066696167,-0.12028034031391144,-21.763120591640472,-0.027642810095510784,28.475286968635782,0.694477750156582,0.8550739288330078,0.43478260869565216,36.414403500764266,0.8413479281277112
01350000,0.7302888631820679,0.9181489944458008,0.005508913658559322,-13.645854592323303,-1.1247642134774316,24.82323196297187,0.834763868021795,1.0096700191497803,0.30434782608695654,31.787198522816535,0.8567872808353668
01350140,0.5767127573490143,0.8862764835357666,0.08344538509845734,-17.229151725769043,-8.443046739951097,-275.54445735041,0.6995578561944309,1.1598169803619385,0.4090909090909091,42.67171512950551,0.7724236911155133
01365000,0.714449018239975,0.9694525599479675,-0.05335753411054611,-10.961131006479263,9.865700698957934,-1.8774421686240983,0.8346993499790223,0.9273922443389893,0.30434782608695654,35.70878402046535,0.8546752855791686
01411300,0.6958048045635223,1.2053099870681763,0.19518889486789703,21.146558225154877,13.655100000407977,0.7911257932054874,0.7151021950912446,1.1743110418319702,0.5,43.34522353278266,0.9071009733778351
01413500,0.6108744740486145,1.2495743036270142,0.07967790216207504,17.64189302921295,1.9002796642944255,25.529076215087166,0.6981807056729092,1.1111853122711182,0.25,55.231552124023445,0.8717604595595887
01414500,0.48374253511428833,1.1593787670135498,0.07911362498998642,3.578079119324684,-2.6986584008921723,3.845542762648778,0.7151895081743667,1.1097207069396973,0.2916666666666667,45.96037069956462,0.7910100687883437
01415000,0.4730488061904907,1.256584644317627,0.08486054092645645,15.58302789926529,-3.1082259206609217,31.472588451155385,0.6639788835234912,1.12022066116333,0.4,49.03224468231201,0.8193857601185108
01423000,0.7291942238807678,1.244255781173706,0.05235862731933594,19.808797538280487,8.797312680669569,-15.732455545070751,0.7312604876591986,1.0744755268096924,0.09523809523809523,32.52336184183757,0.9162537477685531
01435000,0.7027335166931152,0.9053227305412292,-0.05152514576911926,-16.941505670547485,16.5910901012277,-10.404320947536997,0.801504018491362,0.9255112409591675,0.2916666666666667,37.1066689491272,0.8422397575449833
01439500,0.7941733002662659,1.0972726345062256,-0.013612479902803898,4.498260468244553,14.494734703825547,23.45316601952915,0.8669643248546082,0.9843405485153198,0.09090909090909091,27.363872528076172,0.910605889361729
01440000,0.8615245223045349,0.8961384892463684,0.004264042247086763,-13.579590618610382,11.194561585168058,8.733604860840922,0.8739197983536817,1.0058990716934204,0.15,25.850448608398434,0.9287665472947896
01440400,0.7944589555263519,0.9507020711898804,0.0061990367248654366,-9.754027426242828,8.399888555267927,-10.6461002999098,0.8820362151512476,1.0088692903518677,0.2631578947368421,38.72672633120888,0.8931987619943974
01451800,0.8402024805545807,0.9337543845176697,-0.010879209265112877,-8.72517004609108,6.45701058593372,4.843448458424819,0.8923242993574917,0.9829412698745728,0.0,33.895487785339355,0.9168460784765377
01466500,0.5548606514930725,1.0693964958190918,0.14644016325473785,6.978647410869598,-9.4127081252599,-26.388193897941765,0.7734624290711453,1.0902601480484009,0.21428571428571427,36.358693667820525,0.8041518366574314
01484100,0.6643674075603485,0.7848153710365295,-0.02081448584794998,-25.4043310880661,10.484293135048725,39.56653643933977,0.7157293597264354,0.9749013185501099,0.38095238095238093,50.598848433721635,0.8159472125479408
01485500,0.7690337151288986,0.8328872323036194,0.09129311144351959,-11.340168863534927,-39.51980796920119,26.520890826833423,0.7427407372714917,1.1568228006362915,0.25,33.12706708908081,0.883114327939387
01486000,0.6081334948539734,0.8644043207168579,-0.024811742827296257,-12.118913978338242,-8.33366858223294,15.009216091147657,0.741519169708049,0.9563025832176208,0.36363636363636365,45.200807398015804,0.7843227245287379
01487000,0.7703285813331604,0.8261122703552246,-0.14347006380558014,-18.77388209104538,-11.937232011885609,-8.082658983143538,0.7556447029054919,0.8667527437210083,0.2631578947368421,33.72923198499178,0.8917515016674525
01491000,0.7098099887371063,0.7926864624023438,0.034127362072467804,-25.049889087677002,-18.5649749958944,48.06304330781921,0.7350438041530022,1.0560046434402466,0.3157894736842105,38.02506547225149,0.8448021818465585
01510000,0.8070797920227051,0.9275746941566467,-0.05557970702648163,-8.751673996448517,2.073973882164343,-0.10785606962567869,0.8535709319174631,0.9206528067588806,0.24,29.937429428100586,0.9005009046384168
01516500,0.41499143838882446,1.068706750869751,0.2467634230852127,5.0309523940086365,-28.473014482249326,-182.66053468230032,0.3715441827956254,1.575487732887268,0.2631578947368421,40.81635726125617,0.7569980126434918
01532000,0.7225900590419769,0.9634599685668945,0.10870105028152466,-5.408071726560593,-10.472313984179186,-326.6560055147432,0.7487932226599922,1.2072731256484985,0.23529411764705882,43.26081556432387,0.862859479116048
01539000,0.869188591837883,0.85605388879776,-0.010208884254097939,-9.072542935609818,4.99237111454906,-488.65302135587126,0.8414523160330732,0.9829694628715515,0.05263157894736842,23.23366968255294,0.9357594678871246
01542810,0.7389284670352936,0.8410323262214661,0.06153165549039841,-18.64588111639023,-20.897293806248445,-347.10122974800134,0.7582468734417953,1.1189451217651367,0.22727272727272727,44.769707593050875,0.8620655557796176
01543000,0.8589720875024796,0.927311897277832,0.03456637263298035,-5.306178703904152,-11.145486305406441,-336.8293179239187,0.8831203416863312,1.0558037757873535,0.09523809523809523,24.993069966634117,0.9274518583418825
01543500,0.8715770989656448,0.9062216877937317,0.036608047783374786,-7.3729559779167175,-9.522339370845836,8.815154823930733,0.8730390095434346,1.055364727973938,0.2857142857142857,21.45399366106306,0.9347353989223285
01544500,0.7758378386497498,1.119706153869629,0.07424428313970566,13.32225501537323,-3.0089776829126653,-35.45422641149585,0.8154555729981623,1.106783151626587,0.3684210526315789,22.12595688669305,0.9087616265386615
01545600,0.6546313464641571,1.2023948431015015,0.15270934998989105,17.132674157619476,-12.42679230175165,-325.55344385243876,0.6831039802492567,1.2140028476715088,0.42105263157894735,36.07495458502519,0.8831146031008702
01547700,0.7934865057468414,0.719578206539154,0.025215955451130867,-28.432300686836243,-20.151959364247386,-283.2020945931875,0.7010220812459101,1.0541702508926392,0.1875,36.42803728580475,0.9115862138976147
01548500,0.8217518776655197,1.1472911834716797,0.11199826002120972,18.137812614440918,-7.434982497111342,-48.41946261422034,0.771063796297435,1.1636403799057007,0.21052631578947367,22.77233726099918,0.9372391945433117
01549500,0.7457740902900696,1.0795234441757202,0.13665753602981567,6.573411077260971,-12.817833380549537,-388.2050039120012,0.7344127425110551,1.2300879955291748,0.3157894736842105,25.933325918097243,0.8938297241206531
01550000,0.7886891067028046,1.038063883781433,0.08921796083450317,1.921667531132698,-5.0244889147174225,-453.7146862587621,0.8276562003133848,1.137098789215088,0.42105263157894735,39.89966041163394,0.9027505884971504
01552000,0.8277135640382767,1.0457764863967896,0.07705023884773254,5.7358477264642715,4.196728167839046,-451.24440004754734,0.8543249539578174,1.113835096359253,0.3,27.389037609100342,0.921467820802959
01552500,0.7668101042509079,0.8511291146278381,0.02214985527098179,-16.78159236907959,-4.6145310386840075,-432.2704204922042,0.8029753641492947,1.0368674993515015,0.3333333333333333,34.2238187789917,0.8763191441160811
01557500,0.8200231790542603,0.8346359729766846,-0.08050864189863205,-19.25770491361618,-3.3610688236749966,-499.51672676577743,0.7779782519326224,0.8804891109466553,0.45,35.58117628097534,0.912446915649959
01567500,0.578178882598877,1.0754517316818237,0.04050885885953903,13.315600156784058,12.389637523172285,-591.6957948781314,0.7827853135068924,1.0659887790679932,0.47619047619047616,56.22143972487677,0.8072962448429489
