basin,FHV_1%,mNSE,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
01013500,-17.130368947982788,0.6817143261432648,0.8646077364683151,0.9153963923454284,-0.0277205668389797,-11.007148772478104,-3.919914783810644,40.82291328586433,0.8856698907701097,0.9673475623130798,1.2352941176470589,22.63171953313491,0.9303765717487872
01022500,-10.86042895913124,0.6925956010818481,0.8593364208936691,0.9035736322402954,-0.0222447328269481,-8.57689380645752,-7.754766712978584,17.51831528744502,0.8762903121343325,0.972402572631836,0.5,26.418460499156605,0.9275816012663218
01030500,-0.0864973524585366,0.7192575633525848,0.880423866212368,0.943852722644806,0.0067506050691008,-4.047589376568794,-11.964723081508168,-13.465827881689355,0.9161734369666816,1.0085783004760742,0.7142857142857143,26.872239794049943,0.938349463290901
01031500,-3.91792356967926,0.7030149400234222,0.867148295044899,0.9489701390266418,0.0162994321435689,-4.747398942708969,-21.31162473952643,-376.1089334995343,0.9104543945920572,1.0269083976745603,0.0,22.677807374434035,0.931514184888384
01047000,-6.9329530000686646,0.6782316863536835,0.8529669791460037,0.9029236435890198,0.026524469256401,-9.128230065107346,-15.608643454418056,-563.3348157496655,0.870190168326257,1.0409786701202393,0.0,27.784464576027613,0.9241875866344408
01052500,-16.743203997612,0.6522932052612305,0.8114162683486938,0.8475226163864136,-0.0141472211107611,-15.887495875358582,-13.998645588630662,-103.1582457458455,0.8176616818277612,0.977485179901123,0.391304347826087,36.875119416610055,0.9025782743113684
01054200,6.801777333021164,0.570001870393753,0.6202799677848816,1.007140040397644,0.0006574667640961,2.013566344976425,-15.715304396743552,-520.2711788036647,0.8113728002517684,1.0011504888534546,0.217391304347826,42.83592389977496,0.8115114945590121
01055000,10.163956880569458,0.6204835176467896,0.7029118537902832,1.001676321029663,-0.0093927951529622,1.5293034724891186,-23.11333600090976,-340.62643018434545,0.8509214137059922,0.984394371509552,0.0434782608695652,42.00853679491126,0.8517499436808081
01057000,17.584119737148285,0.6640276610851288,0.755448505282402,1.0627228021621704,0.0532068870961666,8.562981337308884,-12.63760601866593,-274.7094936693028,0.8487464235269588,1.0801701545715332,0.0952380952380952,26.5170347122919,0.8881239936322902
01073000,-2.8209397569298744,0.698949545621872,0.8744767159223557,0.935539722442627,0.028840634971857,-1.2666738592088225,-9.447140770289606,10.630822736763646,0.8945155847548116,1.0531206130981443,0.1052631578947368,23.91069311844675,0.9355792351727876
01078000,-7.329653203487396,0.6664420068264008,0.8452706784009933,0.9734665155410768,0.0694276243448257,-2.1032674238085747,-8.739408490128683,-43.23462874930518,0.8706561118597914,1.100760817527771,0.2857142857142857,29.901104881649925,0.9233640211595748
01118300,-8.355944603681564,0.6414466798305511,0.7761948555707932,0.8737636804580688,-0.0412623435258865,-7.950257509946823,-14.347585832334016,-181.5459835096191,0.8170572257197033,0.939883291721344,0.2631578947368421,30.732762186150804,0.8820235969542298
01121000,-27.060985565185547,0.6175183355808258,0.746759444475174,0.7516671419143677,-0.0021563293412327,-24.515141546726227,-21.322394121675327,45.104071510448506,0.7208609908736989,0.9966065883636476,0.1,34.959938526153564,0.8725721271914947
01123000,-18.206463754177094,0.6109047532081604,0.7877126634120941,0.8528208136558533,0.0337611101567745,-15.273669362068176,-3.464279510646205,-26.329130475994333,0.808864872534262,1.050290584564209,0.1578947368421052,35.724496841430664,0.8889064305974059
