basin,FHV_1%,mNSE,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
01013500,-7.157948613166809,0.7371880114078522,0.9201510548591614,0.963616132736206,-0.012644029222428799,-5.321549624204636,10.464481617991702,-406.9302392336489,0.9433764158415969,0.9848659634590149,1.125,16.00096424420675,0.959337911713114
01022500,-5.880948901176453,0.7178001403808594,0.867169201374054,0.9089006781578064,-0.06662677973508835,-6.971392780542374,-7.362926896333548,6.320201837466547,0.8624106652428485,0.9208344221115112,0.3125,22.231659293174744,0.9339352599612354
01030500,5.308125540614128,0.7383824288845062,0.9058640971779823,0.9416624903678894,0.021859295666217804,1.692979782819748,-19.499630736625054,46.533213253290704,0.9196641429498715,1.0274583101272583,1.0689655172413792,16.556871348413928,0.9520768729854011
01031500,-17.79291331768036,0.7163011133670807,0.8802412822842598,0.8587712645530701,-0.005826435983181,-14.852969348430634,-5.658857236837307,-369.13333866232574,0.8469963838873716,0.9905333518981934,0.25,25.27802586555481,0.9419058229999066
01047000,-10.262647271156311,0.7349340915679932,0.8699216246604919,0.8903269171714783,-0.04609404131770134,-11.187677830457687,1.6946896751591063,-533.8117929231317,0.8539799815227977,0.9288994669914246,0.09375,23.803028464317322,0.9348971974115771
01052500,-25.704288482666016,0.6556582748889923,0.8035261929035187,0.7804051041603088,-0.0837852880358696,-24.337349832057953,-2.8230144386298752,-425.7175377397652,0.7271150607348371,0.8656255006790161,0.38235294117647056,39.174907347735235,0.9095137262832549
01054200,-27.82476842403412,0.5793794393539429,0.688571572303772,0.783201277256012,0.007960731163620949,-25.412622094154358,-3.4334958543723237,11.635558082517816,0.724845435848755,1.0149894952774048,0.25,44.269439578056335,0.8312289627300773
01055000,-18.95281672477722,0.6565896570682526,0.7247140109539032,0.8299447894096375,-0.015781842172145844,-19.631630182266235,-2.9210660558415102,-336.52728465467845,0.7726571900496002,0.9720562100410461,0.14705882352941177,42.765507978551526,0.8517261884554763
01057000,1.7627125605940819,0.690099686384201,0.8406224697828293,0.9978383779525757,0.06257100403308868,-0.32035275362432003,-7.983033663884459,50.48411515228183,0.877169122418632,1.0949461460113525,0.25,23.888641595840454,0.9221027520696397
01073000,5.769623443484306,0.6896803379058838,0.8882306814193726,1.050769567489624,0.0682406947016716,6.477478891611099,-16.3537938611264,70.27132468819036,0.8574656886271492,1.1235483884811401,0.2,19.595691363016766,0.9502578987259025
01078000,-1.497497782111168,0.7151680588722229,0.8914209082722664,0.9815018773078918,0.04534487426280975,0.9285852313041687,-7.358440000932186,24.527460879766714,0.9129301556242033,1.0656745433807373,0.34375,27.237248420715332,0.9459090431936649
01118300,-8.70911329984665,0.6386201977729797,0.8013868927955627,0.9042423367500305,-0.0598972924053669,-9.027480334043503,-32.273417511777936,52.73961010748667,0.8367959345192559,0.9169060587882996,0.16666666666666666,28.040590286254886,0.8972311630295695
01121000,-23.92747402191162,0.6416537165641785,0.7934473156929016,0.7912889719009399,-0.005605831742286682,-22.682447731494904,-24.131504994781412,68.4355321160089,0.7671102737294603,0.9913902878761292,0.41935483870967744,38.484376476657005,0.8970281387497325
01123000,-5.890065059065819,0.6635506451129913,0.8180005699396133,0.9906287789344788,0.06979658454656601,-3.9064694195985794,-13.206097250949927,-5.331916189448889,0.8667886059499558,1.098349928855896,0.06666666666666667,26.733932495117184,0.9106425872434889
01134500,-9.259437024593353,0.6394140720367432,0.822651281952858,0.9010518789291382,-0.0016316407127305865,-10.988404601812363,-7.304073345981122,44.056955523303955,0.8642046618634345,0.9978079795837402,0.16666666666666666,27.69751813676622,0.9070223777317094
01137500,-16.321779787540436,0.6276496946811676,0.7735966444015503,0.868807852268219,-0.07913210988044739,-15.613415837287903,2.43573392343465,7.907894549626867,0.7955850787768359,0.8954294919967651,0.14705882352941177,35.14870194827809,0.8832134885864796
01139000,-7.157402485609055,0.6703943610191345,0.8174799531698227,0.9362646341323853,-0.0005014032940380275,-7.407398521900177,-3.6422064542365638,41.245512434007765,0.8853476358894372,0.9994427561759949,0.15625,29.12314534187317,0.9046970241116105
01139800,1.5736933797597885,0.5460907220840454,0.7158772349357605,1.0421421527862549,0.11072815954685211,4.455188289284706,-2.6499792002440157,49.14326200903494,0.8219623888773395,1.1145857572555542,0.5277777777777778,48.23695288764106,0.8704178478069806
01142500,-8.10510739684105,0.6509627103805542,0.815041720867157,0.9295293092727661,0.047418758273124695,-6.57539963722229,-0.6957469970231782,50.326989957884216,0.8682246041450278,1.0570741891860962,0.3888888888888889,33.355233404371475,0.9043905149584474
01144000,-8.577743172645569,0.7143175601959229,0.8759033158421516,0.9464097023010254,0.02882925048470497,-6.45468682050705,0.0034774887541981513,7.9470094081254565,0.9099647626960786,1.0344785451889038,0.23529411764705882,21.804585176355697,0.9363945452766398
01162500,-0.8319650776684284,0.6701124906539917,0.8269942700862885,0.935225784778595,0.007758224382996559,-3.2189618796110153,-22.888727698164175,-57.21711396186391,0.8884974954015494,1.0098834037780762,0.46875,25.5418598651886,0.9097812219993082
01169000,-13.780023157596588,0.6409882605075836,0.7130587100982666,0.8803017735481262,-0.026045646518468857,-11.399248987436295,-2.1211065070138635,15.052611795271043,0.8008681245768914,0.9616689085960388,0.2727272727272727,41.3086833375873,0.8455442917028264
01170100,-18.279437720775604,0.637612909078598,0.7259217202663422,0.8260412812232971,-0.06740846484899521,-16.761820018291473,-10.906375096799973,8.610766613766504,0.756666604865001,0.9107056260108948,0.3125,40.285682678222656,0.855168994606171
01181000,-16.003066301345825,0.681949257850647,0.7559777498245239,0.8118894696235657,-0.018793197348713875,-14.688174426555634,-11.184907575683555,22.202671519105618,0.7703569235933555,0.9700506329536438,0.45161290322580644,36.53707504272461,0.8717291680991849
01187300,-26.62196457386017,0.6214846074581146,0.7529812008142471,0.7726885676383972,0.015176118351519108,-24.945418536663055,-22.025594702832517,-239.22829588617782,0.7385902886704387,1.0268919467926025,0.36666666666666664,40.81862131754557,0.8737408494689399
01195100,-11.887147277593613,0.6003649532794952,0.7265065014362335,0.8978961110115051,0.05296545848250389,-12.409010529518127,-36.326830863549944,78.25939116571566,0.8035643868544176,1.0846004486083984,0.1935483870967742,30.999688179262225,0.8550706721861866
01333000,-11.34565994143486,0.5991419851779938,0.6977888941764832,0.8570976853370667,-0.0514269694685936,-12.563085556030273,-6.616909152654865,-491.6929575913558,0.7749594372620016,0.9391376972198486,0.4857142857142857,39.53498022896903,0.8371566291134079
