basin,FHV_1%,mNSE,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
01013500,-5.234169214963913,0.7384388446807861,0.9233114868402481,1.0366586446762085,0.0330856591463089,-0.9229113347828388,5.314373729785061,-30.605954591854896,0.9356168776348761,1.038972020149231,1.0588235294117647,14.577184003942154,0.9641878252339524
01022500,-11.949913203716278,0.7344495952129364,0.8797012940049171,0.8653534650802612,-0.05289950221776962,-11.755160242319107,-4.2792279328738685,13.079229486875777,0.8395835679834402,0.9343713521957397,0.4090909090909091,22.93152375654741,0.9425837750943562
01030500,2.9126061126589775,0.7413577437400818,0.9127030447125435,0.9882348775863647,0.0023425861727446318,0.8430180139839649,-12.622256277626276,18.19958630275087,0.954265157547754,1.0029767751693726,1.0476190476190477,14.357490766616094,0.9559046882501672
01031500,-15.587200224399567,0.703525573015213,0.885455772280693,0.8689515590667725,0.025506073608994484,-13.390327990055084,-15.659410507035307,28.914639406896047,0.8515277220633253,1.0421074628829956,0.09090909090909091,23.475376042452726,0.9443467430042707
01047000,-13.544049859046936,0.7277425527572632,0.8721472918987274,0.8664019703865051,-0.02711343951523304,-13.000345230102539,-2.9053846346794256,12.12676383707677,0.8464436958235837,0.9581114649772644,0.045454545454545456,24.71069856123491,0.9369408557831547
01052500,-11.915270239114761,0.6767902374267578,0.8277473747730255,0.8898800611495972,-0.05454082041978836,-11.534133553504944,-4.680753287038528,-432.79505635132847,0.8342973502528183,0.9132001996040344,0.30434782608695654,35.04199152407439,0.9117007256426121
01054200,-12.484437972307205,0.6129061579704285,0.6985508501529694,0.8884462714195251,-0.008263436146080494,-12.650607526302338,-10.323855724886293,4.378974777144788,0.8022763481731693,0.9855394959449768,0.21739130434782608,39.08706747967264,0.8373921836011374
01055000,-7.043895125389099,0.6739652156829834,0.7791919112205505,0.9221953749656677,-0.022601468488574028,-9.40650999546051,-4.910641696642329,39.22910631937041,0.855235701972666,0.9624488353729248,0.08695652173913043,40.10907463405443,0.8838404014221638
01057000,2.3969637230038643,0.7192809879779816,0.8631473928689957,0.9862400889396667,0.02422819845378399,-0.2934443298727274,-3.556888149244081,51.77771373714045,0.9207453749622331,1.036506175994873,0.09523809523809523,28.262299583071755,0.9310126130968849
01073000,-1.0314504615962505,0.6974091529846191,0.8872869089245796,0.9744945168495178,0.0681832954287529,0.44342693872749805,-12.476384591082883,46.7886797118662,0.8605030258511519,1.125584602355957,0.21052631578947367,23.772084085564867,0.9448875351935605
01078000,-0.9329193271696568,0.6660206615924835,0.844354122877121,1.0308387279510498,0.09108224511146545,5.093127489089966,-0.9301849822251258,41.00385875160131,0.8468101075833007,1.132188320159912,0.38095238095238093,30.087205341884065,0.9289903949433486
01118300,-16.35023206472397,0.6807054281234741,0.850308820605278,0.8473185896873474,-0.02762855403125286,-12.596485018730164,-17.28997546580325,56.02282084002207,0.8255679165972858,0.9597468972206116,0.10526315789473684,23.45816210696572,0.9258742529091082
01121000,-28.53686213493347,0.6632459163665771,0.758760079741478,0.7238654494285583,-0.045741967856884,-26.890787482261658,-10.48561229576469,65.62031340662247,0.693254956233804,0.9280160069465637,0.2,35.0225830078125,0.8874809500577067
01123000,-15.777820348739624,0.6711666285991669,0.8602588325738907,0.8857573866844177,0.043276600539684296,-12.50820904970169,-3.1775451895840865,-24.091352082331102,0.8510993774883702,1.0644649267196655,0.05263157894736842,25.18709835253264,0.9295422544342682
01134500,3.4166671335697174,0.6527377665042877,0.8085643351078033,0.9686403870582581,-0.009650233201682568,-2.013474330306053,-5.653108134778558,44.24554666198215,0.8960350347565095,0.9869589805603027,0.375,34.561749299367264,0.9017390184956523
01137500,-9.391755610704422,0.6609431505203247,0.7869677692651749,0.884563684463501,-0.09477085620164871,-12.59377896785736,-0.5312051319004952,-749.5677579975697,0.8016520698029448,0.8800253868103027,0.125,36.207572619120285,0.8921925296707308
01139000,-4.609981179237366,0.6857310235500336,0.8603104501962662,0.977069616317749,0.022984586656093597,-4.964371398091316,1.1937066808800003,30.850079638440803,0.921192659344655,1.025527834892273,0.047619047619047616,18.88016859690348,0.929055485828253
01139800,2.6734301820397377,0.5641370415687561,0.7330383956432343,1.047391653060913,0.08437281847000122,4.960860311985016,-10.12352832208303,34.12948110991263,0.842360837099522,1.086500644683838,0.52,48.106937408447266,0.8770293719240326
01142500,-6.280088424682617,0.6855412423610687,0.8440853655338287,0.964936375617981,0.03547094389796257,-4.404352977871895,-4.224961352281862,51.639465498200934,0.9038305545823742,1.0412150621414185,0.46153846153846156,30.42575946220985,0.9204989111407309
01144000,-6.951574981212616,0.7205065488815308,0.8874561116099358,0.956660270690918,0.004032978322356939,-4.251004755496979,-1.7618826065457134,9.737934418016179,0.9275759538547099,1.0047416687011719,0.125,20.95630963643392,0.9421689797651907
01162500,-10.06031334400177,0.6860418617725372,0.8445833623409271,0.9009290933609009,-0.045754555612802505,-9.628637135028839,-9.090395693419222,47.800515709358,0.8597763327181361,0.9408021569252014,0.47619047619047616,21.779868716285343,0.9203554917211909
01169000,-25.870373845100403,0.6368865966796875,0.7246511280536652,0.786288857460022,-0.04983896017074585,-21.547703444957733,1.167602287271098,4.793497577268385,0.7309586923251026,0.9235879778862,0.2727272727272727,43.85576681657271,0.8555286337499498
01170100,-22.480754554271698,0.6307579278945923,0.7325000464916229,0.8188543319702148,-0.08083019405603409,-19.25649344921112,-4.623723881036009,17.575455755757925,0.7482440909005225,0.8943618535995483,0.4090909090909091,39.395878531716086,0.8606878801194096
01181000,-30.121222138404846,0.6842098236083984,0.7383331656455994,0.6987829804420471,-0.047218840569257736,-27.353575825691223,-7.029413405910223,8.74203213097558,0.6655036986922271,0.9188566207885742,0.2857142857142857,42.86653427850632,0.879286145255174
01187300,-32.06490874290466,0.6166765689849854,0.7467604279518127,0.727224588394165,0.0131421172991395,-28.781801462173462,-21.064460774259135,49.90006976678402,0.6998751383974215,1.024073600769043,0.45,41.161160469055176,0.8771628349348336
01333000,-20.501165091991425,0.592630535364151,0.6899883151054382,0.7623545527458191,-0.1413881778717041,-22.232694923877716,-7.115536750551099,28.368954071549247,0.6699094214121779,0.8296410441398621,0.34782608695652173,37.17784052309783,0.846826054336754
01350000,-12.403102964162827,0.6184866726398468,0.7498396337032318,0.9099950790405273,0.015031610615551472,-12.559553980827332,3.832841813885262,22.01345237911087,0.8373556108741713,1.0263856649398804,0.17391304347826086,36.27635292384935,0.8671237109079524
01350140,-31.39512538909912,0.4692803621292114,0.6188326776027679,0.7645689845085144,0.056439366191625595,-26.703310012817383,-21.387619747490906,47.499496454103124,0.6659233388873774,1.108094334602356,0.3181818181818182,46.322865919633344,0.789061460914133
01365000,-8.251650631427765,0.6323158740997314,0.7479225993156433,0.9420345425605774,-0.028377490118145943,-7.40533173084259,-4.301383500420972,-24.58792916953229,0.8511197540939266,0.9613845348358154,0.43478260869565216,38.059338279392406,0.8684166453724294
01411300,15.182805061340332,0.5076919496059418,0.6736859977245331,1.184025764465332,0.21650417149066925,19.29151564836502,8.360801932976946,35.995498177212326,0.7136389395766793,1.193346381187439,0.2777777777777778,43.24213928646511,0.896296809010328
01413500,6.185422092676163,0.5859931409358978,0.7283583581447601,1.1055737733840942,0.0679352730512619,6.719718873500824,5.293690477722722,22.084156460504417,0.8169029884121457,1.0947991609573364,0.2,53.68739128112793,0.8842769983640599
01414500,-0.027685833629220724,0.537754625082016,0.573373943567276,1.049142599105835,0.0367787629365921,-1.781158708035946,-6.176110039633591,-4.129971651101985,0.7863896844891775,1.0510075092315674,0.20833333333333334,44.08235947291057,0.7984743047456531
01415000,-4.947345703840256,0.5495542883872986,0.6858572363853455,1.0190986394882202,0.055844925343990326,-2.1354882046580315,-7.68207712070678,21.681495511258383,0.8272130010837132,1.0791146755218506,0.45,41.947059631347656,0.8475813099345484
01423000,-2.0496128126978874,0.6542908549308777,0.842770978808403,1.02933931350708,0.02086699567735195,-0.5745687521994114,4.638770346035463,-8.800852417664021,0.9135190560439559,1.0296814441680908,0.14285714285714285,27.182708467756,0.9242558898490568
01435000,-17.343145608901978,0.6375653743743896,0.7407645881175995,0.8931127190589905,-0.03542331978678703,-14.289416372776031,9.285860125521902,-29.735363708715596,0.8180654629120172,0.9487892985343933,0.4166666666666667,37.50884532928467,0.8619683043143467
