basin,NSE,Alpha-NSE,Beta-NSE,FHV,FMS,FLV,KGE,Beta-KGE,Peak-Timing,Peak-MAPE,Pearson-r
01013500,0.930799275636673,1.0348403453826904,0.05822902172803879,-0.22611534222960472,3.320073746227988,29.832452507191,0.9169796776795933,1.0685887336730957,0.7647058823529411,19.189674714032343,0.9687892668314216
01022500,0.8914462327957153,0.8829652070999146,-0.06241479888558388,-7.1150995790958405,-8.538745904984724,29.632708162023537,0.8505133344256974,0.9225664138793945,0.3181818181818182,22.962750088084828,0.948491164099154
01030500,0.8875131756067276,0.9931624531745911,0.05763568356633186,2.8756897896528244,-27.350795452898808,62.26570763818642,0.9081919771104782,1.0732402801513672,1.0952380952380953,18.02501678466797,0.9450652898101523
01031500,0.903710775077343,0.898549497127533,0.019791264086961746,-8.817387372255325,-19.940720512464853,-19.82399108423096,0.8832573346077309,1.0326730012893677,0.13636363636363635,18.855888193303887,0.9523647150049479
01047000,0.8750839680433273,0.8847545981407166,-0.025411434471607208,-11.05768233537674,-13.744809957504012,-554.6075791880759,0.8630440105851567,0.9607409238815308,0.0,20.756333524530586,0.9372770749309698
01052500,0.8290027529001236,0.8422660827636719,-0.037442803382873535,-17.428067326545715,-8.770124645308886,-437.7485590372577,0.8107618891377376,0.9404110908508301,0.34782608695652173,35.82476325657057,0.9140917008525191
01054200,0.7020123600959778,0.8920353651046753,-0.004916097037494183,-13.38929831981659,-8.36485536330922,-520.6168866544684,0.8063918924799582,0.9913971424102783,0.21739130434782608,38.993225926938266,0.8395203198199154
01055000,0.7596525400876999,0.9637522101402283,0.015511568635702133,-3.697962313890457,-14.959472579595817,-344.09482254100726,0.8683713795114676,1.0257716178894043,0.08695652173913043,38.94790981126868,0.8761128934337457
01057000,0.8091723024845123,1.0222556591033936,0.04818098992109299,3.4624233841896057,-13.32244822607897,-276.10331389752434,0.8807435007754533,1.0725972652435303,0.09523809523809523,27.51691000802176,0.9080411215579031
01073000,0.9007952213287354,1.0011155605316162,0.07089628279209137,1.4547632075846195,-16.778283403260254,59.596967671404464,0.8612009648001833,1.1305814981460571,0.10526315789473684,23.107194900512695,0.9529638432795413
